orig_id,dest_id,shipments,dist,oinc,oarea,opop,odens,ocap,o65,ocoll,ogen,dinc,darea,dpop,ddens,d65,dcoll,dcap,tax,dregion,year
24,28,0,1855.514,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,14.7595,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
25,28,0,686.1306,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.61903,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
26,28,0,1409.53,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,13.19534,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
27,28,0,1403.641,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.81526,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
28,28,11069,0,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.20092,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
29,28,0,268.035,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.43499,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
30,28,0,1926.766,24.087,.121364,1.515,12.48311,.005929,11,12.1,13.15151,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
31,28,0,2380.611,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,13.03842,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
32,28,0,207.2547,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.49094,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
33,28,0,618.5355,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.56609,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
34,28,0,1469.524,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,17.25433,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
35,28,0,2448.461,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,17.09146,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
36,28,0,358.7828,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.42788,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
37,28,63628.979,123.1595,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.80292,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
38,28,0,827.7944,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.56437,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
39,28,0,1379.404,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.72258,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
40,28,0,931.9072,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.25376,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
41,28,0,1683.131,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.34715,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
42,28,0,2067.439,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,16.31322,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
43,28,0,546.7761,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.54767,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
44,28,2922.0007,74.88203,29.792,.009249,.563,60.87144,0,12,15.4,14.31772,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
45,28,0,2367.263,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,16.47787,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
46,28,0,908.569,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.43161,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
47,28,0,569.5027,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.9629,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
48,28,0,1779.411,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.23672,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1994
1,28,0,1097.274,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.03502,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
2,28,0,1259.163,21.147,.052075,2.351,45.14642,.834602,15,8.9,17.99361,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
3,28,0,2230.618,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.93613,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
4,28,0,2577.98,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,18.52294,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
5,28,0,1780.099,30.14,.103729,3.294,31.75583,2.258579,10,18,16.61862,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
6,28,91006.755,139.8014,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.43542,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
7,28,0,359.6431,34.875,.001955,.666,340.6649,0,12.4,13.7,16.83846,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
8,28,0,1176.579,27.483,.053997,12.938,239.6059,.347235,18.6,12,16.84146,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
9,28,0,981.4482,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,17.70157,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
10,28,0,1114.007,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.63917,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
11,28,0,2119.919,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.44912,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
12,28,0,941.6718,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,18.9129,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
13,28,0,796.0586,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,19.36944,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
14,28,0,1419.702,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.77027,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
15,28,0,820.1931,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.06733,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
16,28,0,1397.683,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,18.16812,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
17,28,55600.197,91.40475,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.49513,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
18,28,0,404.7569,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,16.78801,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
19,28,5660.0009,129.7736,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.39994,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
20,28,0,681.1671,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.24714,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
21,28,0,1133.398,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.07562,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
22,28,0,1142.328,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,18.37489,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
23,28,0,1223.96,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,17.55065,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
24,28,0,1855.514,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,12.3587,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
25,28,0,686.1306,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.63306,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
26,28,0,1409.53,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,13.99954,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
27,28,0,1403.641,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.39127,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
28,28,12598.003,0,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.21791,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
29,28,0,268.035,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.29154,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
30,28,0,1926.766,24.087,.121364,1.515,12.48311,.005929,11,12.1,14.10072,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
31,28,0,2380.611,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,14.54932,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
32,28,0,207.2547,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.38069,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
33,28,0,618.5355,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.52875,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
34,28,0,1469.524,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,17.13956,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
35,28,0,2448.461,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,17.15777,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
36,28,0,358.7828,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.26656,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
37,28,83428.73,123.1595,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.5882,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
38,28,0,827.7944,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.61357,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
39,28,0,1379.404,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.86378,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
40,28,0,931.9072,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.17374,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
41,28,0,1683.131,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.52586,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
42,28,0,2067.439,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,15.76706,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
43,28,0,546.7761,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.66281,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
44,28,0,74.88203,29.792,.009249,.563,60.87144,0,12,15.4,14.53605,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
45,28,0,2367.263,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,16.65541,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
46,28,0,908.569,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.36832,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
47,28,0,569.5027,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.81395,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
48,28,0,1779.411,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.27006,36.329,.008969,1.109,123.6481,11.9,16.4,0,0,"northeast",1995
1,29,0,843.6528,23.597,.05075,4.041,79.62562,1.102672,13,10.1,16.92616,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
2,29,0,1042.237,21.147,.052075,2.351,45.14642,.834602,15,8.9,16.37495,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
3,29,0,2063.419,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,14.33704,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
4,29,0,2461.05,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,17.18824,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
5,29,0,1639.237,30.14,.103729,3.294,31.75583,2.258579,10,18,15.40201,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
6,29,20220.992,135.4531,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,16.54562,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
7,29,4254.9999,91.67749,34.875,.001955,.666,340.6649,0,12.4,13.7,14.82552,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
8,29,0,908.6735,27.483,.053997,12.938,239.6059,.347235,18.6,12,16.62293,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
9,29,12099.995,717.6282,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,17.13784,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
10,29,0,987.4317,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,15.46275,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
11,29,0,2041.813,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,12.8422,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
12,29,41.999995,770.7931,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,17.92694,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
13,29,0,614.9169,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,17.8494,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
14,29,0,1256.771,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,15.76046,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
15,29,9599.9948,598.1641,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,17.085,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
16,29,0,1154.056,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,16.8274,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
17,29,15767.996,207.4699,36.952,.007838,6.016,767.5427,.130908,14,16.6,16.76021,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
18,29,3655.0002,140.8714,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,15.20414,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
19,29,0,394.0397,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,14.29558,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
20,29,0,599.9122,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,18.1965,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
21,29,0,1063.656,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,16.44136,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
22,29,0,962.3113,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,16.29056,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
23,29,0,981.0089,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,15.42141,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
24,29,0,1799.047,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,9.95018,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
25,29,35141.974,419.0861,26.647,.048718,6.629,136.0688,.076299,12.5,12,16.49994,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
26,29,0,1360.891,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,11.27535,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
27,29,0,1275.339,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,15.40326,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
28,29,20931.997,268.035,36.329,.008969,1.109,123.6481,0,11.9,16.4,15.15995,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
29,29,1426792.2,0,40.927,.007419,7.73,1041.919,27.93428,13.6,16,17.29157,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
30,29,0,1751.398,24.087,.121364,1.515,12.48311,.005929,11,12.1,12.86021,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
31,29,0,2266.171,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,12.77015,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
32,29,63834.836,161.4793,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,17.13845,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
33,29,0,433.5528,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,18.56886,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
34,29,0,1275.195,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,16.27419,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
35,29,0,2381.029,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,15.66012,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
36,29,147811.52,161.2579,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,18.11403,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
37,29,0,191.5662,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,14.86366,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
38,29,0,560.7214,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,16.99406,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
39,29,0,1289.127,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.34199,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
40,29,3159.0022,695.511,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,17.47579,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
41,29,41170.025,1466.056,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,18.31367,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
42,29,0,1945.154,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,14.53459,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
43,29,230.99991,283.2085,33.328,.039598,6.187,156.2453,.112465,11,15.4,16.28325,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
44,29,0,284.2276,29.792,.009249,.563,60.87144,0,12,15.4,13.4422,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
45,29,0,2320.035,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,15.41611,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
46,29,0,824.5693,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,17.47465,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
47,29,0,336.7711,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,16.30399,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
48,29,0,1681.239,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,9.76526,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1989
1,29,0,843.6528,23.597,.05075,4.041,79.62562,1.102672,13,10.1,16.69303,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
2,29,0,1042.237,21.147,.052075,2.351,45.14642,.834602,15,8.9,15.88239,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
3,29,0,2063.419,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,14.08363,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
4,29,250.00002,2461.05,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,17.0764,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
5,29,0,1639.237,30.14,.103729,3.294,31.75583,2.258579,10,18,14.95397,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
6,29,194918.12,135.4531,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,16.24969,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
7,29,12604.998,91.67749,34.875,.001955,.666,340.6649,0,12.4,13.7,14.387,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
8,29,0,908.6735,27.483,.053997,12.938,239.6059,.347235,18.6,12,15.82312,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
9,29,0,717.6282,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,16.65141,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
10,29,0,987.4317,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,15.19279,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
11,29,0,2041.813,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,12.25437,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
12,29,31.000003,770.7931,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,17.85185,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
13,29,0,614.9169,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,17.80761,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
14,29,0,1256.771,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,16.23793,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
15,29,10260.004,598.1641,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,16.98054,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
16,29,0,1154.056,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,16.55306,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
17,29,22539.072,207.4699,36.952,.007838,6.016,767.5427,.130908,14,16.6,16.46234,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
18,29,18272.99,140.8714,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,15.01111,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
19,29,2050.0005,394.0397,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,14.15501,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
20,29,0,599.9122,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,17.88659,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
21,29,0,1063.656,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,15.34358,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
22,29,0,962.3113,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,16.26636,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
23,29,0,981.0089,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,15.34895,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
24,29,0,1799.047,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,12.75048,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
25,29,65522.229,419.0861,26.647,.048718,6.629,136.0688,.076299,12.5,12,16.29291,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
26,29,0,1360.891,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,10.66958,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
27,29,0,1275.339,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,15.77901,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
28,29,5713.9967,268.035,36.329,.008969,1.109,123.6481,0,11.9,16.4,14.90511,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
29,29,2531214,0,40.927,.007419,7.73,1041.919,27.93428,13.6,16,17.28567,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
30,29,0,1751.398,24.087,.121364,1.515,12.48311,.005929,11,12.1,12.56455,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
31,29,0,2266.171,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,11.86204,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
32,29,1389701.1,161.4793,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,17.01779,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
33,29,0,433.5528,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,18.24942,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
34,29,0,1275.195,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,16.49825,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
35,29,0,2381.029,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,14.82567,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
36,29,265276.04,161.2579,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,18.16701,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
37,29,41137.924,191.5662,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,14.40062,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
38,29,24120.046,560.7214,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,16.84548,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
39,29,0,1289.127,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,12.9887,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
40,29,0,695.511,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,16.67322,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
41,29,0,1466.056,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,18.20392,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
42,29,0,1945.154,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,18.29488,40.927,.007419,7.73,1041.919,13.6,16,27.93428,0,"northeast",1990
