sid,year,aid,log_salary_governor_gbp,log_rev_total_gbp,log_rev_customs_gbp,log_rev_internal_gbp,log_exp_total_gbp,log_exp_tax_gbp,log_exp_pubworks_gbp,log_population_imputed,shared_ancestry,both_arist,both_oxbridge,both_eton,connected,age_entry,cambridge,oxford,eton,peerage,civilservant,politician,military,ordinance_total,ordinance_health,ordinance_education,ordinance_pubworks,ordinance_welfare,ordinance_tax,ordinance_trade,customs_exemptions,social_unrest,hansard_mention,polarity,award_highest,log_dist_london,area_tropics,logem4,sum_d_pre_post,post1930,tenure_aid,landlocked,quinquennial,decade,bilateral,no_colonies,duration,state_aid,min_year,min_revenue,full,post1930_connected,connected_year1930,tenure
"Dominica",1852,"Samuel Wensley Blackall",7.090077,9.051228,,,9.310367,,,10.085316,0,0,0,0,0,42,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,0,19,0,,,2151,1,1,294,1851,8.901366,0,0,0,1
"Dominica",1853,"Samuel Wensley Blackall",7.090077,9.08455,8.711773,7.91717,9.168893,,,10.102193,0,0,0,0,0,42,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,0,19,0,,,2150,1,2,294,1851,8.901366,0,0,0,2
"Dominica",1854,"Samuel Wensley Blackall",7.090077,9.042158,8.660601,7.893944,9.08557,,6.456769,10.11907,0,0,0,0,0,42,0,0,0,0,1,1,1,,,,,,,,,0,0,,0,8.333501,1,,1,0,19,0,1854,1854,2150,1,3,294,1851,8.901366,1,0,0,3
"Dominica",1855,"Samuel Wensley Blackall",7.090077,8.901366,8.546752,7.692569,8.958669,,6.452049,10.135947,0,0,0,0,0,42,0,0,0,0,1,1,1,,,,,,,,,0,0,,0,8.333501,1,,1,0,19,0,1854,1854,2154,1,4,294,1851,8.901366,1,0,0,4
"Dominica",1851,"Samuel Wensley Blackall",7.090077,9.46506,,,9.183483,,,10.068439,0,0,0,0,0,42,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,0,19,0,,,2147,1,0,294,1851,8.901366,0,0,0,0
"Dominica",1859,"Harry St. George Ord",7.090077,9.561701,9.042395,8.657997,9.512147,,7.668094,10.167953,0,0,0,0,0,38,0,0,,0,1,0,1,,,,,,,,,0,0,,0,8.333501,1,,1,0,22,0,1854,1854,1085,1,2,295,1857,8.901366,1,0,0,2
"Dominica",1858,"Harry St. George Ord",7.090077,9.512517,9.045584,8.526549,9.544882,,7.582229,10.159952,0,0,0,0,0,38,0,0,,0,1,0,1,,,,,,,,,0,0,,0,8.333501,1,,1,0,22,0,1854,1854,1084,1,1,295,1857,8.901366,1,0,0,1
"Dominica",1857,"Harry St. George Ord",7.090077,9.581352,9.072456,8.66216,9.480215,,7.580189,10.15195,0,0,0,0,0,38,0,0,,0,1,0,1,,,,,,,,,0,0,,0,8.333501,1,,1,0,22,0,1854,1854,1084,1,0,295,1857,8.901366,1,0,0,0
"Dominica",1860,"Harry St. George Ord",7.090077,9.57928,9.062188,8.672316,9.528939,,7.534228,10.175955,0,0,0,0,0,38,0,0,,0,1,0,1,,,,,,,,,0,1,.011534,0,8.333501,1,,1,0,22,0,1860,1860,1085,1,3,295,1857,8.901366,1,0,0,3
"Dominica",1861,"Thomas Price",7.17012,9.549523,8.921324,8.786916,9.518634,,7.348588,10.129228,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,1,0,0,8.333501,1,,1,0,5,0,1860,1860,2247,2,0,296,1859,8.901366,1,0,0,2
"Dominica",1863,"Thomas Price",7.17012,9.456184,8.643826,8.869539,9.400547,,7.41216,10.145415,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,5,0,1860,1860,2247,2,2,296,1859,8.901366,1,0,0,4
"Dominica",1864,"Thomas Price",7.17012,9.606563,8.631593,9.133027,9.588914,,7.659172,10.153508,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,5,0,1860,1860,2247,2,3,296,1859,8.901366,1,0,0,5
"Dominica",1862,"Thomas Price",7.17012,9.543522,8.973351,8.710126,9.478304,,7.021976,10.137321,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,5,0,1860,1860,2247,2,1,296,1859,8.901366,1,0,0,3
"Dominica",1867,"James Robert Longden",7.17012,9.500694,8.849657,8.763586,9.531118,,7.406104,10.177789,1,0,0,0,1,35,0,0,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-.066667,0,8.333501,1,,1,0,20,0,1865,1860,1462,2,2,297,1862,8.901366,1,0,-63,5
"Dominica",1865,"James Robert Longden",7.17012,9.512738,9.035868,8.54325,9.456106,,7.158514,10.161602,0,0,0,0,0,35,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.333501,1,,1,0,20,0,1865,1860,1456,2,0,297,1862,8.901366,1,0,0,3
"Dominica",1866,"James Robert Longden",7.17012,9.821246,9.11548,9.14056,9.818311,,7.159292,10.169695,1,0,0,0,1,35,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.333501,1,,1,0,20,0,1865,1860,1458,2,1,297,1862,8.901366,1,0,-64,4
"Dominica",1870,"Sanford Freeling",7.17012,9.662753,9.04888,8.883503,9.632204,,8.036573,10.20207,0,0,0,0,0,41,,,,0,0,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,15,0,1870,1870,2157,1,1,298,1869,8.901366,1,0,0,1
"Dominica",1869,"Sanford Freeling",7.17012,9.656307,9.034438,8.886409,9.543019,,7.717796,10.193976,0,0,0,0,0,41,,,,0,0,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,15,0,1865,1860,2156,1,0,298,1869,8.901366,1,0,0,0
"Dominica",1871,"Sanford Freeling",7.17012,9.644652,9.032767,8.86305,9.721426,,7.893199,10.210163,0,0,0,0,0,41,,,,0,0,0,0,,,,,,,,,0,1,.22551,0,8.333501,1,,1,0,15,0,1870,1870,2157,1,2,298,1869,8.901366,1,0,0,2
"Dominica",1872,"Alexander Wilson Moir",7.17012,9.805709,9.103423,9.121617,9.797404,,8.280711,10.213894,0,0,0,0,0,,,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,0,21,0,1870,1870,59,3,0,299,1862,8.901366,0,0,0,10
"Dominica",1881,"Charles Monroe Eldridge",6.55108,10.08677,9.181838,9.568295,9.974319,,7.868637,10.247467,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,16,0,1880,1880,396,2,6,300,1872,8.901366,1,0,0,9
"Dominica",1874,"Charles Monroe Eldridge",6.55108,9.792724,8.771525,9.346182,9.767496,,8.078999,10.221354,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,16,0,1870,1870,396,2,1,300,1872,8.901366,1,0,0,2
"Dominica",1875,"Charles Monroe Eldridge",6.55108,10.02867,9.101975,9.524714,9.997342,,8.773385,10.225085,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,16,0,1875,1870,394,2,2,300,1872,8.901366,1,0,0,3
"Dominica",1877,"Charles Monroe Eldridge",6.55108,9.857444,9.012134,9.296334,9.864851,,7.593374,10.232545,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,16,0,1875,1870,394,2,4,300,1872,8.901366,1,0,0,5
"Dominica",1876,"Charles Monroe Eldridge",6.55108,9.842091,9.069238,9.222762,9.841027,,7.674617,10.228815,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,16,0,1875,1870,394,2,3,300,1872,8.901366,1,0,0,4
"Dominica",1880,"Charles Monroe Eldridge",6.55108,9.926227,,,9.941698,,7.831617,10.243737,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,16,0,1880,1880,397,2,6,300,1872,8.901366,1,0,0,8
"Dominica",1878,"Charles Monroe Eldridge",6.55108,9.952135,9.156096,9.352274,9.899379,,7.513709,10.236276,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,1,-.920033,0,8.333501,1,,1,0,16,0,1875,1870,397,2,5,300,1872,8.901366,1,0,0,6
"Dominica",1879,"Charles Monroe Eldridge",6.55108,9.871945,,,9.897923,,7.834392,10.240006,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,16,0,1875,1870,397,2,6,300,1872,8.901366,1,0,0,7
"Dominica",1873,"Charles Monroe Eldridge",6.55108,9.664532,8.872908,9.061028,9.748003,,8.12415,10.217624,0,0,0,0,0,47,0,,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,16,0,1870,1870,396,2,0,300,1872,8.901366,1,0,0,1
"Dominica",1884,"James Meade",6.55108,9.798794,9.221083,8.975124,9.830164,,7.512071,10.274274,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,6,0,1880,1880,1446,2,2,301,1882,8.901366,1,0,0,2
"Dominica",1885,"James Meade",6.55108,9.625294,8.916775,8.947286,9.736666,,7.09091,10.28321,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,6,0,1885,1880,1447,2,3,301,1882,8.901366,1,0,0,3
"Dominica",1883,"James Meade",6.55108,9.960435,9.084663,9.421655,10.03894,,8.371936,10.265339,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,6,0,1880,1880,1446,2,1,301,1882,8.901366,1,0,0,1
"Dominica",1886,"James Meade",6.55108,9.631548,8.899185,8.976136,9.657715,,7.229114,10.292146,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,1,0,0,8.333501,1,,1,0,6,0,1885,1880,1448,2,4,301,1882,8.901366,1,0,0,4
"Dominica",1882,"James Meade",6.55108,9.917539,9.160625,9.284335,9.873338,,7.59589,10.256403,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,6,0,1880,1880,1450,1,0,301,1882,8.901366,1,0,0,0
"Dominica",1892,"George Ruthven Le Hunte",6.39693,10.03078,,,10.12959,,,10.205056,0,0,1,0,1,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,1,0,28,0,1890,1890,957,1,5,302,1887,8.901366,1,0,-38,5
"Dominica",1889,"George Ruthven Le Hunte",6.55108,9.951181,,,9.900583,,,10.239994,0,0,1,0,1,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,1,0,28,0,1885,1880,957,1,2,302,1887,8.901366,1,0,-41,2
"Dominica",1890,"George Ruthven Le Hunte",6.39693,9.979244,,,10.0693,,,10.21884,0,0,1,0,1,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,.013841,0,8.333501,1,,1,0,28,0,1890,1890,957,1,3,302,1887,8.901366,1,0,-40,3
"Dominica",1893,"George Ruthven Le Hunte",6.39693,10.01445,8.900276,9.616672,10.1988,,,10.212427,0,0,0,0,0,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,-.045518,0,8.333501,1,,1,0,28,0,1890,1890,956,1,6,302,1887,8.901366,1,0,0,6
"Dominica",1894,"George Ruthven Le Hunte",6.39693,10.04247,,,10.23398,,,10.219797,0,0,0,0,0,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,8.333501,1,,1,0,28,0,1890,1890,956,1,6,302,1887,8.901366,1,0,0,7
"Dominica",1887,"George Ruthven Le Hunte",6.55108,9.661544,8.998137,8.937745,9.727586,,7.059618,10.282301,0,0,1,0,1,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.333501,1,,1,0,28,0,1885,1880,957,1,0,302,1887,8.901366,1,0,-43,0
"Dominica",1888,"George Ruthven Le Hunte",6.55108,9.754871,,,9.799515,,,10.261147,0,0,1,0,1,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,8.333501,1,,1,0,28,0,1885,1880,957,1,1,302,1887,8.901366,1,0,-42,1
"Dominica",1891,"George Ruthven Le Hunte",6.39693,9.977342,,,9.999207,,,10.197686,0,0,1,0,1,35,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,.020344,0,8.333501,1,,1,0,28,0,1890,1890,957,1,4,302,1887,8.901366,1,0,-39,4
"Dominica",1896,"Philip Arthur Templer",6.802395,10.12178,,,10.13416,,,10.234538,0,0,0,0,0,49,,,,0,0,0,,,,,,,,,,0,1,.211263,0,8.333501,1,,1,0,3,0,1895,1890,1901,1,1,303,1895,8.901366,1,0,0,1
"Dominica",1895,"Philip Arthur Templer",6.802395,10.0371,,,10.20736,,,10.227167,0,0,0,0,0,49,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,3,0,1895,1890,1901,1,0,303,1895,8.901366,1,0,0,0
"Dominica",1898,"Philip Arthur Templer",6.802395,10.10924,,,10.11245,,,10.249278,0,0,0,0,0,49,,,,0,0,0,,,,,,,,,,0,1,.173821,0,8.333501,1,,1,0,3,0,1895,1890,1901,1,3,303,1895,8.901366,1,0,0,3
"Dominica",1897,"Philip Arthur Templer",6.802395,10.06947,,,10.08839,,,10.241908,0,0,0,0,0,49,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,3,0,1895,1890,1901,1,2,303,1895,8.901366,1,0,0,2
"Dominica",1902,"Henry Hesketh Joudou Bell",6.55108,10.34319,,,10.3312,,,10.289422,0,0,0,0,0,35,0,0,0,0,1,0,0,,,,,,,,,0,1,.027964,0,8.333501,1,,1,0,25,0,1900,1900,1168,1,3,304,1899,8.901366,1,0,0,3
"Dominica",1903,"Henry Hesketh Joudou Bell",6.55108,10.4001,,,10.40559,,,10.307455,0,0,0,0,0,35,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,25,0,1900,1900,1168,1,4,304,1899,8.901366,1,0,0,4
"Dominica",1904,"Henry Hesketh Joudou Bell",6.55108,10.38598,,,10.39559,,,10.325488,0,0,0,0,0,35,0,0,0,0,1,0,0,,,,,,,,,0,1,.221879,0,8.333501,1,,1,0,25,0,1900,1900,1166,1,5,304,1899,8.901366,1,0,0,5
"Dominica",1905,"Henry Hesketh Joudou Bell",7.003066,10.38896,,,10.47796,,,10.343521,0,0,0,0,0,35,0,0,0,0,1,0,0,,,,,,,,,0,1,.640543,0,8.333501,1,,1,0,25,0,1905,1900,1171,1,6,304,1899,8.901366,1,0,0,6
"Dominica",1900,"Henry Hesketh Joudou Bell",6.55108,10.24399,,,10.19541,,,10.264019,0,0,0,0,0,35,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,25,0,1900,1900,1168,1,1,304,1899,8.901366,1,0,0,1
"Dominica",1899,"Henry Hesketh Joudou Bell",6.55108,10.17195,,,10.16373,,,10.256648,0,0,0,0,0,35,0,0,0,0,1,0,0,,,,,,,,,0,1,.155543,0,8.333501,1,,1,0,25,0,1895,1890,1168,1,0,304,1899,8.901366,1,0,0,0
"Dominica",1901,"Henry Hesketh Joudou Bell",6.55108,10.29546,,,10.24039,,,10.271389,0,0,0,0,0,35,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.333501,1,,1,0,25,0,1900,1900,1168,1,2,304,1899,8.901366,1,0,0,2
"Dominica",1914,"Edward Rawle Drayton",6.55108,10.79745,,,10.88718,,,10.457135,0,0,0,0,0,32,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,.568304,0,8.333501,1,,,0,24,0,1910,1910,605,3,0,305,1890,8.901366,0,0,0,24
"Dominica",1915,"Arthur William Mahaffy",6.55108,10.83242,,,10.95072,,,10.466154,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,3,0,1915,1910,200,1,0,306,1915,8.901366,1,0,0,0
"Dominica",1917,"Arthur William Mahaffy",6.55108,10.7387,,,10.89748,,,10.484191,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,3,0,1915,1910,201,1,2,306,1915,8.901366,1,0,0,2
"Dominica",1918,"Arthur William Mahaffy",6.55108,10.7634,,,10.87195,,,10.49321,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,3,0,1915,1910,201,1,3,306,1915,8.901366,1,0,0,3
"Dominica",1916,"Arthur William Mahaffy",6.55108,10.78309,,,10.93173,,,10.475173,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,3,0,1915,1910,201,1,1,306,1915,8.901366,1,0,0,1
"Dominica",1920,"Robert Walter",6.684612,10.989,,,10.97793,,,10.511248,0,0,1,0,1,46,0,1,0,0,1,0,,1,0,0,0,0,1,1,,0,1,-.365864,0,8.333501,1,,1,0,4,0,1920,1920,2091,1,1,307,1919,8.901366,1,0,-10,1
"Dominica",1919,"Robert Walter",6.684612,10.93484,,,10.86082,,,10.502229,0,0,1,0,1,46,0,1,0,0,1,0,,2,1,0,1,0,0,2,,0,0,,0,8.333501,1,,1,0,4,0,1915,1910,2093,1,0,307,1919,8.901366,1,0,-11,0
"Dominica",1921,"Robert Walter",6.684612,10.9649,,,11.05744,,,10.520267,0,0,0,0,0,46,0,1,0,0,1,0,,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,1,0,4,0,1920,1920,2094,1,2,307,1919,8.901366,1,0,0,2
"Dominica",1922,"Robert Walter",6.684612,10.97361,,,10.87727,,,10.520089,0,0,0,0,0,46,0,1,0,0,1,0,,0,0,0,0,0,0,0,,0,1,-.052837,0,8.333501,1,,1,0,4,0,1920,1920,2094,1,3,307,1919,8.901366,1,0,0,3
"Dominica",1923,"Robert Walter",6.684612,10.8552,10.26862,10.04277,10.933,,,10.519912,0,0,0,0,0,46,0,1,0,0,1,0,,0,0,0,0,0,0,0,,0,1,.29099,0,8.333501,1,,1,0,4,0,1920,1920,2092,1,4,307,1919,8.901366,1,0,0,4
"Dominica",1927,"Edward Carlyon Eliot",6.684612,11.13916,,,11.29868,,,10.519204,0,0,0,0,0,45,0,,0,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,6,0,1925,1920,550,1,3,308,1924,8.901366,1,0,0,3
"Dominica",1924,"Edward Carlyon Eliot",6.684612,10.78214,,,10.92383,,,10.519735,0,0,0,0,0,45,0,,0,0,0,0,,,,,,,,,,0,1,-.040704,0,8.333501,1,,1,0,6,0,1920,1920,552,1,0,308,1924,8.901366,1,0,0,0
"Dominica",1928,"Edward Carlyon Eliot",6.684612,11.43437,,,11.29621,,,10.519027,0,0,0,0,0,45,0,,0,0,0,0,,,,,,,,,,0,1,-.01189,0,8.333501,1,,1,0,6,0,1925,1920,550,1,4,308,1924,8.901366,1,0,0,4
"Dominica",1929,"Edward Carlyon Eliot",6.684612,11.31049,,,11.48949,,,10.51885,0,0,0,0,0,45,0,,0,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,6,0,1925,1920,551,1,5,308,1924,8.901366,1,0,0,5
"Dominica",1930,"Edward Carlyon Eliot",,11.4552,10.46504,10.99075,11.56404,,,10.518673,0,0,0,0,0,45,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,1,.094494,0,8.333501,1,,,1,6,0,1930,1930,551,1,6,308,1924,8.901366,0,0,0,6
"Dominica",1926,"Edward Carlyon Eliot",6.684612,11.38319,,,11.04124,,,10.519381,0,0,0,0,0,45,0,,0,0,0,0,,,,,,,,,,0,1,.161781,0,8.333501,1,,1,0,6,0,1925,1920,550,1,2,308,1924,8.901366,1,0,0,2
"Dominica",1925,"Edward Carlyon Eliot",6.684612,11.02879,,,11.0431,,,10.519558,0,0,0,0,0,45,0,,0,0,0,0,,,,,,,,,,0,0,,0,8.333501,1,,1,0,6,0,1925,1920,550,1,1,308,1924,8.901366,1,0,0,1
"Dominica",1931,"Walter Andrew Bowring",6.907755,11.39486,10.12523,11.06506,11.41918,,,10.554043,0,0,0,0,0,56,0,0,1,0,0,0,,,,,,,,,,0,1,-.075604,0,8.333501,1,,1,1,1,0,1930,1930,2268,1,0,309,1931,8.901366,1,0,0,0
"Dominica",1932,"Walter Andrew Bowring",6.907755,11.46753,10.19144,11.14024,11.30495,,,10.589412,0,0,0,0,0,56,0,0,1,0,0,0,,,,,,,,,,0,1,.071247,0,8.333501,1,,1,1,1,0,1930,1930,2267,1,1,309,1931,8.901366,1,0,0,1
"Dominica",1935,"Henry Bradshaw Popham",6.907755,,,,,,,10.695522,0,0,0,0,0,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,1,4,0,1935,1930,1119,1,2,310,1933,8.901366,0,0,0,2
"Dominica",1936,"Henry Bradshaw Popham",6.907755,,,,,,,10.730892,0,0,0,0,0,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,1,4,0,1935,1930,1120,1,3,310,1933,8.901366,0,0,0,3
"Dominica",1933,"Henry Bradshaw Popham",6.907755,,,,,,,10.624782,0,0,0,0,0,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,-.131306,0,8.333501,1,,,1,4,0,1930,1930,1119,1,0,310,1933,8.901366,0,0,0,0
"Dominica",1937,"Henry Bradshaw Popham",6.907755,,,,,,,10.766261,0,0,0,0,0,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,1,.205405,0,8.333501,1,,,1,4,0,1935,1930,1120,1,4,310,1933,8.901366,0,0,0,4
"Dominica",1934,"Henry Bradshaw Popham",6.907755,,,,,,,10.660152,0,0,0,0,0,52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,1,4,0,1930,1930,1119,1,1,310,1933,8.901366,0,0,0,1
"Dominica",1951,"Edwin Porter Arrowsmith",,,,,,,,,0,0,0,0,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,-.019158,0,8.333501,1,,,1,23,0,1950,1950,617,2,5,311,1940,8.901366,0,0,0,11
"Dominica",1948,"Edwin Porter Arrowsmith",,,,,,,,,0,0,0,0,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,1,23,0,1945,1940,611,2,2,311,1940,8.901366,0,0,0,8
"Dominica",1946,"Edwin Porter Arrowsmith",,,,,,,,,0,0,0,0,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,1,23,0,1945,1940,613,2,0,311,1940,8.901366,0,0,0,6
"Dominica",1950,"Edwin Porter Arrowsmith",,,,,,,,,0,0,0,0,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.115306,0,8.333501,1,,,1,23,0,1950,1950,615,2,4,311,1940,8.901366,0,0,0,10
"Dominica",1947,"Edwin Porter Arrowsmith",,,,,,,,,0,0,0,0,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.07546,0,8.333501,1,,,1,23,0,1945,1940,611,2,1,311,1940,8.901366,0,0,0,7
"Dominica",1949,"Edwin Porter Arrowsmith",,,,,,,,,0,0,0,0,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.333501,1,,,1,23,0,1945,1940,611,2,3,311,1940,8.901366,0,0,0,9
"Dominica",1953,"Henry Laurence Lindo",,,,,,,,,0,0,0,0,0,41,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,.11458,0,8.333501,1,,,1,6,0,1950,1950,1190,1,1,312,1952,8.901366,0,0,0,1
"Dominica",1958,"Henry Laurence Lindo",,,,,,,,,0,0,1,0,1,41,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,.122801,0,8.333501,1,,,1,6,0,1955,1950,1189,1,6,312,1952,8.901366,0,1,28,6
"Dominica",1956,"Henry Laurence Lindo",,,,,,,,,0,0,1,0,1,41,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,-.004606,0,8.333501,1,,,1,6,0,1955,1950,1189,1,4,312,1952,8.901366,0,1,26,4
"Dominica",1952,"Henry Laurence Lindo",,,,,,,,,0,0,0,0,0,41,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,-.042357,0,8.333501,1,,,1,6,0,1950,1950,1190,1,0,312,1952,8.901366,0,0,0,0
"Dominica",1955,"Henry Laurence Lindo",,,,,,,,,0,0,1,0,1,41,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,.314557,0,8.333501,1,,,1,6,0,1955,1950,1189,1,3,312,1952,8.901366,0,1,25,3
"Dominica",1954,"Henry Laurence Lindo",,,,,,,,,0,0,0,0,0,41,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,.278639,0,8.333501,1,,,1,6,0,1950,1950,1190,1,2,312,1952,8.901366,0,0,0,2
"Dominica",1957,"Henry Laurence Lindo",,,,,,,,,0,0,1,0,1,41,0,1,0,0,0,0,,0,0,0,0,0,0,0,,0,1,.00141,0,8.333501,1,,,1,6,0,1955,1950,1189,1,5,312,1952,8.901366,0,1,27,5
"Dominica",1963,"Alec Lovelace",,,,,,,,,0,0,0,0,0,52,,,,0,0,0,,0,0,0,0,0,0,0,,0,1,.005716,0,8.333501,1,,,1,5,0,1960,1960,15,1,4,313,1959,8.901366,0,0,0,4
"Dominica",1959,"Alec Lovelace",,,,,,,,,0,0,0,0,0,52,,,,0,0,0,,0,0,0,0,0,0,0,,0,1,.297518,0,8.333501,1,,,1,5,0,1955,1950,16,1,0,313,1959,8.901366,0,0,0,0
"Dominica",1960,"Alec Lovelace",,,,,,,,,0,0,0,0,0,52,,,,0,0,0,,0,0,0,0,0,0,0,,0,1,.075638,0,8.333501,1,,,1,5,0,1960,1960,16,1,1,313,1959,8.901366,0,0,0,1
"Dominica",1962,"Alec Lovelace",,,,,,,,,0,0,0,0,0,52,,,,0,0,0,,0,0,0,0,0,0,0,,0,1,.265465,0,8.333501,1,,,1,5,0,1960,1960,17,1,3,313,1959,8.901366,0,0,0,3
"Dominica",1961,"Alec Lovelace",,,,,,,,,0,0,0,0,0,52,,,,0,0,0,,0,0,0,0,0,0,0,,0,1,.009756,0,8.333501,1,,,1,5,0,1960,1960,17,1,2,313,1959,8.901366,0,0,0,2
"Dominica",1964,"Alec Lovelace",,,,,,,,,0,0,0,0,0,52,,,,0,0,0,,0,0,0,0,0,0,0,,0,1,.053029,0,8.333501,1,,,1,5,0,1960,1960,15,1,5,313,1959,8.901366,0,0,0,5
"Dominica",1966,"Geoffrey Colin Guy",,,,,,,,,0,0,0,0,0,37,,,,0,0,0,,0,0,0,0,0,0,0,,0,1,.011186,0,8.333501,1,,,1,8,0,,,810,2,1,314,1958,8.901366,0,0,0,8
"Dominica",1965,"Geoffrey Colin Guy",,,,,,,,,0,0,0,0,0,37,,,,0,0,0,,0,0,0,0,0,0,0,,0,1,.083382,0,8.333501,1,,,1,8,0,,1960,809,2,0,314,1958,8.901366,0,0,0,7
"Falkland Island",1850,"George Rennie",6.684612,6.09131,,,8.754792,,,,0,0,0,0,0,45,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.970091,.122578,,,0,4,0,,,952,1,3,316,1847,5.214936,0,0,0,0
"Falkland Island",1851,"George Rennie",6.684612,5.902633,,,8.786457,,,,0,0,0,0,0,45,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,0,8.970091,.122578,,,0,4,0,,,952,1,4,316,1847,5.214936,0,0,0,1
